"filename","value","description","acronym","treatment"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of F during the first hour","s_F.in1stH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of F during the second hour","s_F.in2ndH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",5,"Number of probes during the first hour","n_Pr.in1stH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",1,"Number of probes during the second hour","n_Pr.in2ndH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",1,"Number of probes during the third hour","n_Pr.in3rdH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",1,"Number of probes during the fifth hour","n_Pr.in5thH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",6.92,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",27280.65,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",52.73,"Total duration of pd-II-1","s_pdII-1","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",23.81,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",27280.65,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",27256.84,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",27157.76,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",27157.76,"Duration of the longest E2","s_longestE2","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",4.4,"% of probing spent in C","%probtimeinC","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0.35,"% of probing spent in E1","%probtimeinE1","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",95.26,"% of probing spent in E2","%probtimeinE2","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"% of probing spent in F","%probtimeinF","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",0,"% of probing spent in G","%probtimeinG","ZT0"
"LL_8h_0zt_2023_3_12-ch8_.ANA",100,"% E2>10 min","%sE2/E2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",123.2,"Time to 1st probe from start of EPG","t_1Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",5,"Number of probes to the 1st E1","n_Pr.1E1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1,"Number of F","n_F","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2.62,"Duration of 1st probe","s_1Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",14.18,"Duration of 2nd probe","s_2Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1006.27,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",15.01,"Duration of 2nd nonprobe period","s_2np","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",32.57,"Total duration of F","s_F","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1051.13,"Duration of nonprobe period before the first E","s_np.1E","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",4.13,"Mean duration of pd","a_pd","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",4.13,"Mean duration of pd-S","a_pd-S","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",8.94,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",32.57,"Mean duration of F","a_F","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2315.39,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2192.19,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1006.27,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of G","n_G","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Duration of G","s_G","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Mean duration of G","a_G","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",12,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",3,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",19,"Number of E1","n_E1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",12,"Number of single E1","n_sgE1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",5,"Number of E2","n_E2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",399.04,"Duration of first E","d_1E","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",35.56,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2160.41,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",214.11,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",41.14,"Potential E2 index","E2index","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",14116.97,"Total duration of E","s_E","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",5019.75,"Total duration of E1","s_E1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2190.68,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2550.73,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2353.55,"Total duration of single E1","s_sgE1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",11647.95,"Duration of E1 followed by E2 and E2","s_E12","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",9097.22,"Total duration of E2","s_E2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",264.2,"Mean duration of E1","a_E1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1819.44,"Mean duration of E2","a_E2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",17,"Number of probes","n_Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",34,"Number of C","n_C","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",6,"Number of short probes (<3 minutes)","n_bPr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",17,"Number of np","n_Np","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",152,"Number of pd","n_pd","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of pd-L","n_pd-L","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",152,"Number of pd-S","n_pd-S","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of E1e","n_E1e","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",12671.18,"Total duration of C","s_C","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of E1e","s_E1e","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",14683.03,"Total duration of no phloematic phase","s_nE","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1979.28,"Total duration of np","s_np","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",628.42,"Total duration of pd","s_pd","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of pd-L","s_pd-L","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",628.42,"Total duration of pd-S","s_pd-S","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",26820.72,"Total probing time","s_Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",116.43,"Mean duration of np","a_Np","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",372.68,"Mean duration of C","a_C","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",19057.13,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",18933.93,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",2884.79,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",6687.7,"Time to first E2 from start of EPG","t_1E2.rec","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",6564.5,"Time to first E2 from the first probe","t_1E2.exp","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1753.01,"Time to first E2 from that probe","t_1E2inPr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1292.4,"Total duration of np during the first hour","s_Np.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",296.3,"Total duration of np during the second hour","s_Np.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",214.34,"Total duration of np during the third hour","s_Np.in3rdH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",57.79,"Total duration of np during the fifth hour","s_Np.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",23,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",23,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",46,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",18,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",25,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",4.34,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",3.64,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",3.7,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",4.51,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",4.74,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of F during the first hour","n_F.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1,"Number of F during the second hour","n_F.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of F during the fourth hour","n_F.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of F during the fifth hour","n_F.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Number of F during the sixth hour","n_F.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of F during the first hour","s_F.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",32.57,"Total duration of F during the second hour","s_F.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of F during the third hour","s_F.in3rdH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of F during the fourth hour","s_F.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of F during the fifth hour","s_F.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of F during the sixth hour","s_F.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",5,"Number of probes during the first hour","n_Pr.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",5,"Number of probes during the second hour","n_Pr.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",4,"Number of probes during the third hour","n_Pr.in3rdH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1,"Number of probes during the fourth hour","n_Pr.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",3,"Number of probes during the fifth hour","n_Pr.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1,"Number of probes during the sixth hour","n_Pr.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",26.7,"Time to first pd from the beginning of the first probe","t_1C.1pd","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",26.68,"Time from the end of the last pd to the end of the probe","t_endLpd.endC.in1Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",628.42,"Total duration of pd-II-1","s_pdII-1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of pd-II-2","s_pdII-2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Total duration of pd-II-3","s_pdII-3","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",27.4,"Time from the end of the last pd to the beginning of the E1 followed by the sustained E2 (>10 min)","t_endLpd.E1followedbysE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",26.68,"Time from the end of the last pd to the end of the EPG record (Z)","t_endLpd.Z","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",1027.35,"Time from the beginning of the last E1 to the end of the EPG record (Z)","t_LE1.Z","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",5058.6,"Time from the beginning of the last E2 to the end of the EPG record (Z)","t_LE2.Z","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",4654,"Duration of the longest E2","s_longestE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",41.81,"Duration of np just after the probe of the first sustained E2","s_1npafter1sE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"Duration of np just after the probe of the first sustained E2 if it lasts until the end of the recording","s_1npafter1sE2followedbyend","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",47.24,"% of probing spent in C","%probtimeinC","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",18.72,"% of probing spent in E1","%probtimeinE1","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",33.92,"% of probing spent in E2","%probtimeinE2","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0.12,"% of probing spent in F","%probtimeinF","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",0,"% of probing spent in G","%probtimeinG","ZT0"
"LL_8h_0zt_2023_3_13-ch1_.ANA",40,"% E2>10 min","%sE2/E2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",380.05,"Time to 1st probe from start of EPG","t_1Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",2,"Number of probes to the 1st E1","n_Pr.1E1","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4,"Number of F","n_F","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",633.01,"Duration of 1st probe","s_1Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",16745.94,"Duration of 2nd probe","s_2Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",706.31,"Duration of the shortest C wave before E1","mnt_E1inPr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",88.73,"Duration of 2nd nonprobe period","s_2np","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",5813.89,"Total duration of F","s_F","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",468.78,"Duration of nonprobe period before the first E","s_np.1E","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",5.03,"Mean duration of pd","a_pd","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",NA,"Mean duration of pd-L","a_pd-L","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",5.03,"Mean duration of pd-S","a_pd-S","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",13,"Average number of pd per probe","n_pd/n_Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",1453.47,"Mean duration of F","a_F","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4671.43,"Time to 1st E from start of EPG (total duration of EPG recording if E is missing)","t_1Erec","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4291.38,"Time to 1st E from 1st probe (time from 1st probe to the end of EPG recording if E is missing)","t_1Eexp","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3569.64,"Time to first E from the beginning of that probe (missing data if E is missing)","t_1EinPr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of G","n_G","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Duration of G","s_G","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Mean duration of G","a_G","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",1,"Number of probes after 1st E","n_Pr.after1E","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of probes (shorter than 3 minutes) after 1st E","n_bPr.after1E","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",12,"Number of E1","n_E1","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of E1 (longer than 10 minutes) followed by E2","n_lE1followedbyE2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",6,"Number of single E1","n_sgE1","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",5,"Number of E2","n_E2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3,"Number of sustained E2 (longer than 10 minutes)","n_sE2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",13114.7,"Duration of first E","d_1E","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",9.1,"Contribution of E1 to phloem phase (%)","%_E1/E12","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",44.13,"Duration of E1 followed by first sustained E2 (>10 min)","d_E1followedby1sE2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",44.13,"Duration of E1 followed by the first E2","d_E1followedby1E2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",67.22,"Potential E2 index","E2index","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",17810.49,"Total duration of E","s_E","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",1619.9,"Total duration of E1","s_E1","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",130.04,"Total duration of E1 followed by sustained E2 (>10 min)","s_E1followedbysE2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",489.01,"Total duration of E1 followed by E2","s_E1followedbyE2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",1060.6,"Total duration of single E1","s_sgE1","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",16679.6,"Duration of E1 followed by E2 and E2","s_E12","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",16190.59,"Total duration of E2","s_E2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",134.99,"Mean duration of E1","a_E1","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3238.12,"Mean duration of E2","a_E2","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3,"Number of probes","n_Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",17,"Number of C","n_C","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of short probes (<3 minutes)","n_bPr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3,"Number of np","n_Np","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",39,"Number of pd","n_pd","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of pd-L","n_pd-L","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",39,"Number of pd-S","n_pd-S","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of E1e","n_E1e","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4616.49,"Total duration of C","s_C","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Total duration of E1e","s_E1e","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",10989.51,"Total duration of no phloematic phase","s_nE","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",559.13,"Total duration of np","s_np","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",196.26,"Total duration of pd","s_pd","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Total duration of pd-L","s_pd-L","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",196.26,"Total duration of pd-S","s_pd-S","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",28240.87,"Total probing time","s_Pr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",186.38,"Mean duration of np","a_Np","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",271.56,"Mean duration of C","a_C","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4715.56,"Time to first sustained E2 (longer than 10 minutes) from start of EPG","t_1sE2.rec","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4335.51,"Time to first sustained E2 (longer than 10 minutes) from the first probe","t_1sE2.exp","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3613.77,"Time to first sustained E2 (longer than 10 minutes) from that probe","t_1sE2inPr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4715.56,"Time to first E2 from start of EPG","t_1E2.rec","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4335.51,"Time to first E2 from the first probe","t_1E2.exp","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3613.77,"Time to first E2 from that probe","t_1E2inPr","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",468.78,"Total duration of np during the first hour","s_Np.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Total duration of np during the second hour","s_Np.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Total duration of np during the third hour","s_Np.in3rdH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Total duration of np during the fourth hour","s_Np.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",90.35,"Total duration of np during the fifth hour","s_Np.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Total duration of np during the sixth hour","s_Np.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4,"Number of pd-S during the first hour","n_pd-S.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",11,"Number of pd-S during the second hour","n_pd-S.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of pd-S during the third hour","n_pd-S.in3rdH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of pd-S during the fourth hour","n_pd-S.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of pd-S during the fifth hour","n_pd-S.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",5,"Number of pd-S during the sixth hour","n_pd-S.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",3.5,"Average duration of pd-S during the first hour","s_pd-S.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4.53,"Average duration of pd-S during the second hour","s_pd-S.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Average duration of pd-S during the third hour","s_pd-S.in3ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Average duration of pd-S during the fourth hour","s_pd-S.in4thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Average duration of pd-S during the fifth hour","s_pd-S.in5thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",4.12,"Average duration of pd-S during the sixth hour","s_pd-S.in6thH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",2,"Number of F during the first hour","n_F.in1stH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of F during the second hour","n_F.in2ndH","ZT0"
"LL_8h_0zt_2023_3_13-ch3_.ANA",0,"Number of F during the third hour","n_F.in3rdH","ZT0"
